sem_bge,comp_bge,exp_bge,form_bge,skills_raw,edu_gap_norm,domain_compat_score,label,domain_name,domain_match
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0634,Électricité Bâtiment / Industrie,different
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7834,Soudure / Chaudronnerie,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7767,Soudure / Chaudronnerie,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.77,Soudure / Chaudronnerie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7953,Soudure / Chaudronnerie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7561,Soudure / Chaudronnerie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7667,Soudure / Chaudronnerie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7607,Soudure / Chaudronnerie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7754,Soudure / Chaudronnerie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7665,Soudure / Chaudronnerie,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6958,Soudure / Chaudronnerie,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6646,Soudure / Chaudronnerie,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6902,Soudure / Chaudronnerie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6805,Soudure / Chaudronnerie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6947,Soudure / Chaudronnerie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7008,Soudure / Chaudronnerie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6871,Soudure / Chaudronnerie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7025,Soudure / Chaudronnerie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7124,Soudure / Chaudronnerie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6235,Soudure / Chaudronnerie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6076,Soudure / Chaudronnerie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6254,Soudure / Chaudronnerie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6495,Soudure / Chaudronnerie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6342,Soudure / Chaudronnerie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6269,Soudure / Chaudronnerie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6283,Soudure / Chaudronnerie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6211,Soudure / Chaudronnerie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.629,Soudure / Chaudronnerie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6205,Soudure / Chaudronnerie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6281,Soudure / Chaudronnerie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6174,Soudure / Chaudronnerie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6236,Soudure / Chaudronnerie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6067,Soudure / Chaudronnerie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6356,Soudure / Chaudronnerie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6124,Soudure / Chaudronnerie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6101,Soudure / Chaudronnerie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6322,Soudure / Chaudronnerie,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5548,Soudure / Chaudronnerie,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5285,Soudure / Chaudronnerie,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5553,Soudure / Chaudronnerie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5353,Soudure / Chaudronnerie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5342,Soudure / Chaudronnerie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5467,Soudure / Chaudronnerie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5664,Soudure / Chaudronnerie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5791,Soudure / Chaudronnerie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5459,Soudure / Chaudronnerie,same
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.3151,Soudure / Chaudronnerie,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.3138,Soudure / Chaudronnerie,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2957,Soudure / Chaudronnerie,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.3179,Soudure / Chaudronnerie,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2871,Soudure / Chaudronnerie,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.3132,Soudure / Chaudronnerie,adjacent
0.4,0.0,1.0,1.0,0.0,-0.4,0.0,0.065,Soudure / Chaudronnerie,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.0668,Soudure / Chaudronnerie,different
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0672,Soudure / Chaudronnerie,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.0513,Soudure / Chaudronnerie,different
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.757,Maçonnerie / Gros Œuvre,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7593,Maçonnerie / Gros Œuvre,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.776,Maçonnerie / Gros Œuvre,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7735,Maçonnerie / Gros Œuvre,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7873,Maçonnerie / Gros Œuvre,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7588,Maçonnerie / Gros Œuvre,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7801,Maçonnerie / Gros Œuvre,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7789,Maçonnerie / Gros Œuvre,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7714,Maçonnerie / Gros Œuvre,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6904,Maçonnerie / Gros Œuvre,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6991,Maçonnerie / Gros Œuvre,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7106,Maçonnerie / Gros Œuvre,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6955,Maçonnerie / Gros Œuvre,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7102,Maçonnerie / Gros Œuvre,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6967,Maçonnerie / Gros Œuvre,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7207,Maçonnerie / Gros Œuvre,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7003,Maçonnerie / Gros Œuvre,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6979,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6057,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6079,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6296,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6223,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6284,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6168,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6232,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6175,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6285,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6224,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6474,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6167,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6384,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6123,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6194,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6149,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6401,Maçonnerie / Gros Œuvre,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6302,Maçonnerie / Gros Œuvre,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5516,Maçonnerie / Gros Œuvre,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5528,Maçonnerie / Gros Œuvre,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.537,Maçonnerie / Gros Œuvre,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5668,Maçonnerie / Gros Œuvre,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5667,Maçonnerie / Gros Œuvre,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5496,Maçonnerie / Gros Œuvre,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5502,Maçonnerie / Gros Œuvre,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5578,Maçonnerie / Gros Œuvre,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5479,Maçonnerie / Gros Œuvre,same
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2976,Maçonnerie / Gros Œuvre,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2941,Maçonnerie / Gros Œuvre,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2958,Maçonnerie / Gros Œuvre,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2943,Maçonnerie / Gros Œuvre,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.3088,Maçonnerie / Gros Œuvre,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2961,Maçonnerie / Gros Œuvre,adjacent
0.4,0.0,1.0,1.0,0.0,-0.4,0.0,0.0654,Maçonnerie / Gros Œuvre,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.0588,Maçonnerie / Gros Œuvre,different
0.4,0.0,1.0,1.0,0.0,-0.6,0.0,0.0436,Maçonnerie / Gros Œuvre,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.0675,Maçonnerie / Gros Œuvre,different
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7495,Mécanique Automobile,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7445,Mécanique Automobile,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7737,Mécanique Automobile,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7601,Mécanique Automobile,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7658,Mécanique Automobile,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7664,Mécanique Automobile,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7593,Mécanique Automobile,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7585,Mécanique Automobile,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7526,Mécanique Automobile,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7392,Mécanique Automobile,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7725,Mécanique Automobile,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7591,Mécanique Automobile,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7631,Mécanique Automobile,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7634,Mécanique Automobile,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7456,Mécanique Automobile,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.773,Mécanique Automobile,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7683,Mécanique Automobile,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7662,Mécanique Automobile,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6748,Mécanique Automobile,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6656,Mécanique Automobile,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6729,Mécanique Automobile,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6501,Mécanique Automobile,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6953,Mécanique Automobile,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.698,Mécanique Automobile,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6792,Mécanique Automobile,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6815,Mécanique Automobile,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6874,Mécanique Automobile,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.5809,Mécanique Automobile,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.5621,Mécanique Automobile,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.5871,Mécanique Automobile,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5752,Mécanique Automobile,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.575,Mécanique Automobile,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5645,Mécanique Automobile,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5896,Mécanique Automobile,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5833,Mécanique Automobile,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5761,Mécanique Automobile,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.5062,Mécanique Automobile,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.5018,Mécanique Automobile,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.48,Mécanique Automobile,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.4837,Mécanique Automobile,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.5002,Mécanique Automobile,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.4876,Mécanique Automobile,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.4962,Mécanique Automobile,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.4974,Mécanique Automobile,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.5032,Mécanique Automobile,same
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.3177,Mécanique Automobile,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.2967,Mécanique Automobile,adjacent
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.3004,Mécanique Automobile,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.3133,Mécanique Automobile,adjacent
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.2919,Mécanique Automobile,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.3201,Mécanique Automobile,adjacent
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.04,Mécanique Automobile,different
0.4,0.0,1.0,1.0,0.0,-0.6,0.0,0.04,Mécanique Automobile,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.0488,Mécanique Automobile,different
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0441,Mécanique Automobile,different
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7752,Agriculture / Agronomie,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7589,Agriculture / Agronomie,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.775,Agriculture / Agronomie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7424,Agriculture / Agronomie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7691,Agriculture / Agronomie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.8029,Agriculture / Agronomie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7727,Agriculture / Agronomie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7911,Agriculture / Agronomie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7926,Agriculture / Agronomie,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6896,Agriculture / Agronomie,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6952,Agriculture / Agronomie,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6917,Agriculture / Agronomie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6814,Agriculture / Agronomie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7197,Agriculture / Agronomie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6942,Agriculture / Agronomie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7045,Agriculture / Agronomie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7005,Agriculture / Agronomie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6997,Agriculture / Agronomie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6284,Agriculture / Agronomie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6447,Agriculture / Agronomie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6329,Agriculture / Agronomie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6081,Agriculture / Agronomie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6243,Agriculture / Agronomie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6126,Agriculture / Agronomie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6249,Agriculture / Agronomie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6235,Agriculture / Agronomie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6202,Agriculture / Agronomie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6088,Agriculture / Agronomie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6212,Agriculture / Agronomie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6232,Agriculture / Agronomie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6352,Agriculture / Agronomie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6169,Agriculture / Agronomie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6244,Agriculture / Agronomie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6303,Agriculture / Agronomie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6111,Agriculture / Agronomie,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6118,Agriculture / Agronomie,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5608,Agriculture / Agronomie,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5592,Agriculture / Agronomie,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5344,Agriculture / Agronomie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.567,Agriculture / Agronomie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5575,Agriculture / Agronomie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5471,Agriculture / Agronomie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.527,Agriculture / Agronomie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5548,Agriculture / Agronomie,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5518,Agriculture / Agronomie,same
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2879,Agriculture / Agronomie,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.3053,Agriculture / Agronomie,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.292,Agriculture / Agronomie,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2935,Agriculture / Agronomie,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.299,Agriculture / Agronomie,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2803,Agriculture / Agronomie,adjacent
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0451,Agriculture / Agronomie,different
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.04,Agriculture / Agronomie,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.04,Agriculture / Agronomie,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.0476,Agriculture / Agronomie,different
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7612,Transport / Conduite,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7894,Transport / Conduite,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7887,Transport / Conduite,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7611,Transport / Conduite,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.794,Transport / Conduite,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7924,Transport / Conduite,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7685,Transport / Conduite,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7859,Transport / Conduite,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7657,Transport / Conduite,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6986,Transport / Conduite,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7167,Transport / Conduite,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6974,Transport / Conduite,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6857,Transport / Conduite,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7003,Transport / Conduite,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7223,Transport / Conduite,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7081,Transport / Conduite,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7035,Transport / Conduite,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7061,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6287,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.5998,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6223,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6197,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.625,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6241,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6262,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6235,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6359,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6283,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6316,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6214,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6281,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6242,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6312,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6071,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6202,Transport / Conduite,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6179,Transport / Conduite,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5503,Transport / Conduite,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5767,Transport / Conduite,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5405,Transport / Conduite,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5703,Transport / Conduite,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5445,Transport / Conduite,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5474,Transport / Conduite,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5482,Transport / Conduite,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5465,Transport / Conduite,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5524,Transport / Conduite,same
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.3142,Transport / Conduite,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.3116,Transport / Conduite,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.3035,Transport / Conduite,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.3172,Transport / Conduite,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2832,Transport / Conduite,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.3015,Transport / Conduite,adjacent
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.04,Transport / Conduite,different
0.4,0.0,1.0,1.0,0.0,-0.6,0.0,0.0432,Transport / Conduite,different
0.4,0.0,1.0,1.0,0.0,-0.4,0.0,0.0573,Transport / Conduite,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.04,Transport / Conduite,different
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.8093,Administration / Secrétariat,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.8065,Administration / Secrétariat,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7854,Administration / Secrétariat,same
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.7841,Administration / Secrétariat,same
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.7707,Administration / Secrétariat,same
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.7877,Administration / Secrétariat,same
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.7791,Administration / Secrétariat,same
